date,site,engSiteName_nomSiteAng,shore_côte,latitude,longitude,habitat,gear_équipement,transect,area_m^2,species_espèce,engCommonName_nomCommunAng,TSN,AphiaID,rawAbundance_abondanceBrute,calibratedYOYAbundance_abondanceCalibréeJDA,calibratedDensity_densitéCalibrée_m^-2
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,1,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,1,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,1,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,2,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,2,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,2,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,2,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,2,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,3,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,3,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,3,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,3,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,3,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,4,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,4,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,4,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,4,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,4,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,5,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,5,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,5,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,5,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,5,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,6,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,6,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,6,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,6,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,6,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,7,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,7,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,7,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,7,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,7,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,8,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,8,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,8,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,8,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,8,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,9,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,9,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,9,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,9,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,9,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,10,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,10,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,10,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,10,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,10,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,11,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,11,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,11,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,11,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,11,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,12,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,12,30,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,12,30,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,12,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/3/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,12,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,1,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,1,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,2,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,2,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,2,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,3,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,3,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,4,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,4,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,4,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,4,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,5,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,5,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,5,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,6,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,6,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,6,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,6,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,7,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,7,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,7,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,8,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,8,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,8,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,8,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,9,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,9,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,9,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,10,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,10,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,10,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,10,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,11,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,11,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,11,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,12,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,12,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,12,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/9/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,12,30,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,1,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,1,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,1,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,2,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,2,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,3,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,3,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,3,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,4,15,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,4,15,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,5,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,5,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,5,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,6,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,6,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,6,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,7,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,7,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,7,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,8,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,8,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,8,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,9,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,9,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,9,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,10,15,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,10,15,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,10,15,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,11,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,11,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,11,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,12,30,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,12,30,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/16/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,12,30,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/19/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,1,110,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/19/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,1,110,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/19/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,1,110,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/19/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,1,110,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,13,60,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,13,60,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,13,60,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,14,60,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,14,60,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,14,60,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,14,60,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,15,60,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,15,60,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,16,60,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,16,60,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,16,60,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/25/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,S,16,60,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,7,132,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,7,132,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,8,150,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,8,150,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,8,150,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,9,150,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,9,150,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,10,132,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,10,132,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,11,200,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/29/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,11,200,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/29/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,2,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/29/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,2,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/29/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,2,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/29/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,2,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/29/2013,Sambro,Inner Sambro Island,Halifax,44.45545,-63.58772,SG,T,2,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/30/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,1,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/30/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,1,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/30/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,1,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/30/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,1,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,1,58.3,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,1,58.3,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,1,58.3,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
